,character,movie_title,year,is_villain,raw_dialogue,num_words,token_list,mean_anger,mean_anticipation,mean_disgust,mean_fear,mean_joy,mean_negative,mean_positive,mean_sadness,mean_surprise,mean_trust,embeddings
0,LEE BLANCHARD,The Black Dahlia,0,False," Code three, Bleichert!To the halls of Tripoli, shitbirds. Bucky Bleichert, meet Senor Tomas Dos Santos, subject of an allpoints fugitive warrant for manslaughter committed during the commission of a Class B Felony. Snatched a purse off a hairbag and she keeled of a heart attack. I came all the way down here same as you did. Keep from gettin' killed. Happened to see those jarheads beatin' on a good collar Habla Ingles, Tomas He's dead meat. Manslaughter Two's a gas chamber jolt for spics. Hepcat here's about six weeks away from the Big Adios. Been better off getting a couple cracked ribs from our Privates First Class back there. We'll never get him booked tonight. Tom here's my ninth hard felon of the month. Six weeks he'll be sucking gas. In three years I'll be working Central Warrants. Jewboy Deputy D.A. over there wets his pants for fighters. Promised me the next spot he can wangle. Wanna hear something more impressive My first twenty fights were stumblebums handpicked by my manager. My girlfriend saw you fight a couple times over at the Olympic. Says maybe you could take me. We'll take 'em in the morning. He's half yours, partner. Someday. Gentlemen, Bucky Bleichert. Bucky, Chief Thad Green, Deputy DA Ellis Loew. Fire and Ice. Wholesome. It's not like you'll last the ten rounds anyway. Bucky I'd like you to meet Kay Lake. Made me quit fighting the smokers. Didn't want me doin' the vegetable shuffle. Sure make Loew happy. Seems that way. Seems that way. You, too. You gonna hide in there another week Ain't you bored yet Wanna work Warrants with me Harrell's been callin' to tell you. You been hibernating Don't you read the papers The bond issue passed yesterday. Want the job, partner Ready to roll, canvasback Benny Siegel bought out my contract, scared off my manager. Said he'd get me a shot at Joe Louis if I'd take two dives for him. I said no, joined the Department 'cuz Jew syndicate boys won't kill cops. Anything else While you were dancing with Ellis at muster I checked Maynard Coleman's KA's on the bulletin and recognized the name of a fence. Think he tends bar here... Bruno Albanese Police officers, Bruno. Let's make this fast so I don't have to watch you eat. We know he sells to you and we don't care. Where is he They got here fast. The confession. Play nice. They've got juice with Loew. You talk to Ellis Least I don't call him kike. Shitbirds. You like pot roast Don't say anything to Kay about DeWitt. It'll upset her. Fight stash. A toast...To Proposition B! Goin' into politics, Ellis Give us a quote. as FDR The only thing to fear is fear itself. Seeya in Leimert Park. This grand tour stuff's for shit. I'm callin' in some favors. Got a tip. Snitch a mine says he's shacking with some poon in a crib near Slauson and Hoover. We fuckin' roll. Hopheads. Let's shake 'em for an address or a name. Shut up, shitbird. Bucky duck! Leave me alone! You'll never fucking understand Rise and shine partner! Sure. Ran Mulholland at a hundred and ten. Played house with Kay all day yesterday. Feel like doing some police work Junior Nash's got a fuck pad on Norton and Coliseum. Okie trash. Is that Millard and Sears He didn't do this. Not anymore. It is now, partner. ...seen anyone in the lot on 39th... Priority. Remember. Nice white girl gets snuffed. Gotta show the voters they did the right thing passing the bond issue. It's a showcase. It's Aplus, Buck. We don't miss this. With or without you, partner. With or without you. Slow and easy, Bucky. First I gave Loew a memo saying Nash blew our jurisdiction It's all right. The APB still stands. We've got the pad staked. He's covered. One week. Just one week. After that, it's back to Junior. I promise. Copacetic. Jesus, Bucky. Bingo. What about her insides Did the guy know anything about medicine or anatomy Since you're so anxious to tell it. You calling your own daughter a tramp Jesus fuck. We just got handed the entire U.S. Armed forces as suspects. I'm staking Nash's pad for the night. See if we get any strange drivebys at the murder sight. Do me a favor and drop in on Kay. She's worried about me. It ain't a random job. Horseshit. Guy who did this...hated her. Bad. Wanted the whole goddamn world to know. Babe, you took preMed, whattya think Mad doctor Oh, hey partner. Bucky listen to Kay. Babe's got ideas. Good stuff Theory on, teach. Dahlia left San Diego six days before we found her. Dago cops got a witness puts her in a tan Dodge with a partial plate ident. Finally got a crosscheck that matched on Red here. Your fault, really. After you left Kay slipped me a Mickey. Slept for seventeen hours. Learn anything interesting Now you'll see why Russ keeps Harry around. Russ's only rule. No actual hitting. I need this, babe. You know it. I'll rent a room for the stuff but You tell her Bucky. Reason with her. Yes, ma'am. I understand. A werewolf and Red Manley. Oh no. The werewolf is Red Manley. Yes that would be more efficient... I love tip duty. Yeah. I rented a room for the stuff at the El Nido Motel. Nine scoots a week. Chump change if it makes her feel good. Blanchard. Homicide. Gettin' any Who gives a fuck if he didn't kill her! I've sent Boy Scouts to the green room for less than this! Did you see her face, Bucky Did you see I want to go to TJ I beat up a wall. Penance for Nash. ...said I'd get a shot at Joe Louis if I'd take two dives for him. I said no... Penance for Junior Nash",989,"[Code, Bleichert!To, halls, Tripoli, shitbirds, Bucky, Bleichert, meet, Senor, Tomas, Dos, Santos, subject, allpoints, fugitive, warrant, manslaughter, committed, commission, Class, B, Felony, Snatched, purse, hairbag, keeled, heart, attack, came, way, gettin, killed, Happened, jarheads, beatin, good, collar, Habla, Ingles, Tomas, dead, meat, Manslaughter, gas, chamber, jolt, spics, Hepcat, weeks, away, Big, Adios, better, getting, couple, cracked, ribs, Privates, Class, booked, tonight, Tom, ninth, hard, felon, month, weeks, sucking, gas, years, working, Central, Warrants, Jewboy, Deputy, D.A., wets, pants, fighters, Promised, spot, wangle, Wanna, hear, impressive, fights, stumblebums, handpicked, manager, girlfriend, saw, fight, couple, times, Olympic, Says, maybe, 'em, morning, half, partner, Someday, Gentlemen, Bucky, Bleichert, Bucky, Chief, Thad, Green, Deputy, DA, Ellis, Loew, Fire, Ice, Wholesome, like, rounds, Bucky, like, meet, Kay, Lake, quit, fighting, smokers, want, doin', vegetable, shuffle, Sure, Loew, happy, way, way, gon, na, hide, week, Ai, bored, Wanna, work, Warrants, Harrell, callin, tell, hibernating, read, papers, bond, issue, passed, yesterday, Want, job, partner, Ready, roll, canvasback, Benny, Siegel, bought, contract, scared, manager, Said, shot, Joe, Louis, dives, said, joined, Department, 'cuz, Jew, syndicate, boys, wo, kill, cops, dancing, Ellis, muster, checked, Maynard, Coleman, KA, bulletin, recognized, fence, Think, tends, bar, Bruno, Albanese, Police, officers, Bruno, Let, fast, watch, eat, know, sells, care, got, fast, confession, Play, nice, got, juice, Loew, talk, Ellis, kike, Shitbirds, like, pot, roast, Kay, DeWitt, upset, Fight, stash, toast, Proposition, B, Goin', politics, Ellis, quote, FDR, thing, fear, fear, Seeya, Leimert, Park, grand, tour, stuff, shit, callin, favors, Got, tip, Snitch, says, shacking, poon, crib, near, Slauson, Hoover, fuckin, roll, Hopheads, Let, shake, 'em, address, Shut, shitbird, Bucky, duck, Leave, fucking, understand, Rise, shine, partner, Sure, Ran, Mulholland, Played, house, Kay, day, yesterday, Feel, like, police, work, Junior, Nash, got, fuck, pad, Norton, Coliseum, Okie, trash, Millard, Sears, anymore, partner, seen, lot, 39th, Priority, Remember, Nice, white, girl, gets, snuffed, Got, ta, voters, right, thing, passing, bond, issue, showcase, Aplus, Buck, miss, partner, Slow, easy, Bucky, gave, Loew, memo, saying, Nash, blew, jurisdiction, right, APB, stands, got, pad, staked, covered, week, week, Junior, promise, Copacetic, Jesus, Bucky, Bingo, insides, guy, know, medicine, anatomy, anxious, tell, calling, daughter, tramp, Jesus, fuck, got, handed, entire, U.S., Armed, forces, suspects, staking, Nash, pad, night, strange, drivebys, murder, sight, favor, drop, Kay, worried, ai, random, job, Horseshit, Guy, hated, Bad, Wanted, goddamn, world, know, Babe, took, preMed, whattya, think, Mad, doctor, Oh, hey, partner, Bucky, listen, Kay, Babe, got, ideas, Good, stuff, Theory, teach, Dahlia, left, San, Diego, days, found, Dago, cops, got, witness, puts, tan, Dodge, partial, plate, ident, Finally, got, crosscheck, matched, Red, fault, left, Kay, slipped, Mickey, Slept, seventeen, hours, Learn, interesting, Russ, keeps, Harry, Russ, rule, actual, hitting, need, babe, know, rent, room, stuff, tell, Bucky, Reason, Yes, ma'am, understand, werewolf, Red, Manley, Oh, werewolf, Red, Manley, Yes, efficient, love, tip, duty, Yeah, rented, room, stuff, El, Nido, Motel, scoots, week, Chump, change, makes, feel, good, Blanchard, Homicide, Gettin, gives, fuck, kill, sent, Boy, Scouts, green, room, face, Bucky, want, TJ, beat, wall, Penance, Nash, said, shot, Joe, Louis, dives, said, Penance, Junior, Nash]",0.0967741935483871,0.059907834101382486,0.055299539170506916,0.14746543778801843,0.06451612903225806,0.16589861751152074,0.20276497695852536,0.0967741935483871,0.06912442396313365,0.11059907834101383,"[-6.93933592e-02  6.66095113e-02 -6.48499381e-02 -4.46059425e-02
  6.00099863e-02 -6.88740911e-03  1.93605530e-02 -1.57372718e-01
 -6.11899434e-03  1.51151148e+00 -9.33472562e-02 -8.53125323e-02
  6.48898283e-02 -9.25164224e-02 -1.55915219e-01 -1.88722828e-02
  4.43997628e-03  4.23330450e-01 -1.56120867e-02  2.43338061e-02
  9.94541122e-02  1.41952928e-02  7.85475453e-02 -5.73524929e-02
 -4.06201236e-02 -3.97174136e-02 -1.48778232e-01 -6.05836159e-02
  1.02611894e-01 -9.85084265e-02 -2.67932424e-02  7.10669321e-02
 -1.90741013e-02  2.18382733e-02  4.70136865e-03 -1.37182284e-02
  2.85683423e-02  4.65528522e-02 -1.24829984e-01 -2.14881654e-02
 -1.39530803e-02  1.67691944e-02  2.31328435e-02 -6.12005737e-02
  2.82451099e-02  8.94523023e-02 -1.58841593e-02 -5.12357337e-02
  2.60233276e-02  3.24457524e-02  1.38943010e-03  1.13010678e-01
  3.62827033e-02  1.01220199e-02 -2.30329878e-03  2.94817010e-02
 -4.74559888e-02 -9.49923213e-03  4.34473507e-02 -6.07672869e-02
 -1.14233150e-01 -1.28614803e-02 -3.48104763e-02  5.50866448e-03
  1.28070208e-01 -6.97984580e-02 -5.40862419e-02  9.26813483e-02
  4.51115733e-02  2.65913404e-02  2.61064537e-02 -1.30731030e-02
  9.17273749e-02 -4.85098415e-03 -1.13665977e-02 -3.47570504e-03
  4.15572219e-02 -5.58435538e-03  8.13878735e-03  9.80770289e-02
  1.63678579e-02  8.96187581e-02 -2.04722769e-02 -2.59090036e-03
 -3.59056349e-02  1.88607829e-02  5.18705381e-01 -1.94290621e-01
  6.23066048e-02  2.23014447e-02  2.70352601e-02 -3.42162514e-02
 -7.25199850e-02 -9.92624389e-02  4.03215478e-02 -3.85894753e-02
  1.53369137e-02 -7.98167367e-02 -1.24319626e-02  4.08242654e-02
 -5.49521545e-03  5.07213851e-02  2.03523251e-02  3.88605671e-02
  8.30626743e-02 -7.55380785e-01  8.82812293e-02 -5.59497698e-02
 -2.63295832e-02  4.07979113e-03  6.49277494e-02 -5.82215389e-02
  2.69732997e-02 -4.29244495e-02  8.67241323e-02  6.58101578e-02
  9.86896969e-02 -6.23008483e-02 -6.66151590e-02  3.73441098e-03
  6.14254133e-02 -2.71279230e-02  2.50695561e-02 -6.77988914e-03
  1.47565029e-02  5.06631014e-02 -3.94273556e-02 -7.25931689e-02
  3.48477547e-03  1.35169970e-02 -6.02744638e-02 -6.00884245e-03
  4.68930671e-03 -2.97688101e-02  1.29609423e-01 -3.36466791e-02
  1.46803713e-02  5.43578772e-02 -6.31076551e-02 -5.52715153e-02
 -1.49439183e+00  7.05239481e-03  5.86070056e-02  1.88378797e-02
 -1.08767276e-02 -2.25505160e-02 -4.52698781e-02  1.02836024e-01
 -6.42931943e-02 -1.14878851e-01 -1.34946524e-02 -5.27929314e-02
  2.20386116e-02 -3.67274095e-02  8.66131733e-03 -5.38051021e-02
  1.95327842e-03 -1.00334900e-01  1.50008775e-02 -3.15875459e-02
 -5.39008007e-03 -4.96868986e-03 -5.99093377e-02  3.89011544e-02
  6.45439547e-02 -1.12596681e-01  8.94236770e-03 -3.18942615e-02
  2.83376125e-02  4.53163165e-02 -5.18024297e-02 -2.84705172e-02
 -2.04337554e-02 -1.06833011e-01 -2.06706540e-02 -3.21449840e-02
 -1.10293250e-01  9.43561162e-02 -8.50055380e-02 -7.61276029e-03
  4.04038801e-03 -1.26958399e-02 -1.09283956e-01  3.36117772e-02
  2.60344235e-02  9.81050448e-02 -3.57494061e-02  3.85292211e-03
  7.63906367e-02  4.07963118e-02  2.70721834e-02  1.34932845e-02
 -8.03134302e-02 -2.38883155e-02  5.80168561e-02  7.14122614e-02
  3.04240694e-02 -4.02368043e-02  8.70141503e-02 -5.47683381e-03
 -3.43762876e-02 -2.73382235e-02 -1.67704230e-02 -9.98154573e-02
  3.31106435e-02 -3.63431206e-02  1.97557664e-02  5.84008994e-02
  8.16241793e-02  4.74946264e-02 -6.71862279e-02  5.13516872e-02
  3.22969881e-02 -1.98077396e-02  4.35389557e-02 -1.31062544e-02
 -5.28161713e-02 -5.24699958e-02 -1.07368563e-02  4.31448162e-02
 -9.19743307e-03  1.61596610e-02 -5.74693720e-02  1.72163354e-03
 -3.42804397e-03 -9.98966087e-03 -8.11006657e-02  9.73782082e-02
 -2.98001713e-02 -2.94429207e-03 -4.56929485e-02  4.46582405e-02
  5.66005643e-02  7.27823172e-03 -3.91636516e-02 -5.23814311e-02
 -2.39249303e-02 -3.46692780e-03 -2.34320733e-02  1.19661864e-01
  9.34765140e-03 -2.54303243e-05  9.72319915e-03  3.87939388e-02
 -2.48810170e-02  1.01424734e-02 -2.19155469e-02 -9.86823498e-03
 -7.54491111e-02  9.89164982e-02 -5.44556863e-04 -5.86288328e-02
 -3.68906300e-02  3.62954183e-02  2.37072246e-02  1.42886320e-02
 -7.08825353e-02 -6.79017217e-02 -6.50622504e-02 -2.61873699e-03
  1.80923725e-02  7.03962577e-02 -4.00340414e-02  4.13815656e-03
  1.03108527e-02  9.63960569e-04 -1.84393300e-02  7.02989853e-02
 -7.13962805e-02  1.05561311e-01 -7.90669247e-02  1.04742879e-02
 -6.14190380e-02  3.73238458e-02 -2.29628980e-02  6.99993369e-02
  3.02191571e-02 -2.71751449e-02  2.83021744e-02  4.72070082e-02
 -6.40554758e-02 -5.27320775e-02 -1.41813760e-01 -1.67408663e-02
 -1.82789382e-03 -1.55619848e-03  1.24933458e-01 -4.02204105e-02
 -7.49340873e-02  6.08955688e-02  2.44367542e-02 -7.26938880e-02
  2.89221483e-03 -5.48317213e-02  1.05825773e-01 -6.12297138e-03
 -3.55300745e-02 -1.14874370e-02  1.03633470e-02  2.45573970e-02]"
